BusinessName,Geom,count,lng,lat
R A Easton (R Easton),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",19,-123.121573032359, 49.2811614292308
(Wayne Williams),"{""type"": ""Point"", ""coordinates"": [-123.151054943984, 49.2683559795561]}",19,-123.151054943984, 49.2683559795561
Mabel C Eastwood (Mabel Eastwood),"{""type"": ""Point"", ""coordinates"": [-123.121125987825, 49.2875469702]}",19,-123.121125987825, 49.2875469702
Lombard Canada Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",19,-123.118959746657, 49.2865570713147
(Motoaki Egawa),"{""type"": ""Point"", ""coordinates"": [-123.056182495776, 49.2516500709318]}",19,-123.056182495776, 49.2516500709318
Mellor-Liggett Insurance Agencies Inc,"{""type"": ""Point"", ""coordinates"": [-123.14090613261, 49.2101273917005]}",19,-123.14090613261, 49.2101273917005
Penlea Investments Ltd,"{""type"": ""Point"", ""coordinates"": [-123.130300416539, 49.2899484858578]}",19,-123.130300416539, 49.2899484858578
(Richard Salter),"{""type"": ""Point"", ""coordinates"": [-123.10863532622, 49.2839826918747]}",19,-123.10863532622, 49.2839826918747
(Paul Pulver),"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",19,-123.118959746657, 49.2865570713147
Shafer Haggart Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",19,-123.118192793095, 49.2877342016388
TR Design Concepts Inc,"{""type"": ""Point"", ""coordinates"": [-123.127334222594, 49.2810218166897]}",19,-123.127334222594, 49.2810218166897
Lcs Logic Computer Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.026908780356, 49.272439686154]}",19,-123.026908780356, 49.272439686154
Vincent P Johnston (Vincent Johnston),"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",19,-123.118286911277, 49.2857182786615
Officesuites Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",19,-123.118596122757, 49.2635657969344
(Catherine Gibson),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",19,-123.119358394194, 49.2850670237956
Tab Products Of Canada Limited,"{""type"": ""Point"", ""coordinates"": [-123.124728828854, 49.2640230421898]}",19,-123.124728828854, 49.2640230421898
W S Clark (W Clark),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",19,-123.117897724969, 49.2818316993831
Pace Group Communications Inc,"{""type"": ""Point"", ""coordinates"": [-123.105433984455, 49.2839824189482]}",19,-123.105433984455, 49.2839824189482
David K Jones Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}",19,-123.115658700941, 49.2837199898012
(Pauline Jang),"{""type"": ""Point"", ""coordinates"": [-123.127803379894, 49.2637106519185]}",19,-123.127803379894, 49.2637106519185
R C Holmes (R Holmes),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",19,-123.119500778402, 49.2822434350563
TSL Insurance Agency Ltd,"{""type"": ""Point"", ""coordinates"": [-123.152180898303, 49.2678542879109]}",19,-123.152180898303, 49.2678542879109
Gregory E Calder Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122552391411, 49.2825746435834]}",19,-123.122552391411, 49.2825746435834
Essex Insurance Agency Inc,"{""type"": ""Point"", ""coordinates"": [-123.045648255321, 49.2689403843011]}",19,-123.045648255321, 49.2689403843011
Odlum Brown Limited,"{""type"": ""Point"", ""coordinates"": [-123.113252488858, 49.2866526135765]}",19,-123.113252488858, 49.2866526135765
Harold Kalman & Assoc Ltd,"{""type"": ""Point"", ""coordinates"": [-123.146217902749, 49.265906412748]}",19,-123.146217902749, 49.265906412748
MLL Communications Inc,"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}",19,-123.02419552672, 49.2326670344327
Marsh Canada Limited,"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",19,-123.118286911277, 49.2857182786615
SDM Realty Advisors Ltd,"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",19,-123.122490354875, 49.2848518559734
Sable Resources Ltd,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",19,-123.11799800626, 49.2842309792976
P S Richardson (P Richardson),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",19,-123.119500778402, 49.2822434350563
Herman Miller Canada Inc,"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}",19,-123.118872275499, 49.2873631465545
G Sodhi & Associates Inc,"{""type"": ""Point"", ""coordinates"": [-123.034869467565, 49.2339738703732]}",19,-123.034869467565, 49.2339738703732
Yan Gertsoyg Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.125263375086, 49.2866402537813]}",19,-123.125263375086, 49.2866402537813
Sinotrans Canada Inc,"{""type"": ""Point"", ""coordinates"": [-123.111888756655, 49.2846829470474]}",19,-123.111888756655, 49.2846829470474
Wricor Financial Inc,"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",19,-123.124659583362, 49.2871428552231
M D Easton (M Easton),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",19,-123.117897724969, 49.2818316993831
Don Pangman Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}",19,-123.119650025722, 49.2836841369494
Eric A Dolden (Eric Dolden),"{""type"": ""Point"", ""coordinates"": [-123.118347310136, 49.2845427546149]}",19,-123.118347310136, 49.2845427546149
Susan Ann Tong (Susan Tong),"{""type"": ""Point"", ""coordinates"": [-123.140138355838, 49.2339471511796]}",19,-123.140138355838, 49.2339471511796
T Wing Wai,"{""type"": ""Point"", ""coordinates"": [-123.100134956534, 49.2807983154256]}",19,-123.100134956534, 49.2807983154256
Donald Jang Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",19,-123.118596122757, 49.2635657969344
(Antya Schrack),"{""type"": ""Point"", ""coordinates"": [-123.125113318281, 49.2810836198967]}",19,-123.125113318281, 49.2810836198967
Gandalf Consulting Ltd,"{""type"": ""Point"", ""coordinates"": [-123.124283657741, 49.2875327599986]}",19,-123.124283657741, 49.2875327599986
David Mcgivern Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122552391411, 49.2825746435834]}",19,-123.122552391411, 49.2825746435834
Park Georgia Properties Ltd,"{""type"": ""Point"", ""coordinates"": [-123.140138355838, 49.2339471511796]}",19,-123.140138355838, 49.2339471511796
Vancouver Hi-Lite Properties Ltd,"{""type"": ""Point"", ""coordinates"": [-123.140138355838, 49.2339471511796]}",19,-123.140138355838, 49.2339471511796
Garden Beach Realty Ltd,"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",19,-123.119720092905, 49.2876127777596
