name,formatted_address,geometry,permanently_closed,lat,lng
Boomerang Consulting,"1055 W Hastings St, Vancouver, BC V6E 2E9, Canada","{'location': {'lat': 49.2877498, 'lng': -123.1182265}, 'viewport': {'northeast': {'lat': 49.28898672989273, 'lng': -123.1169556201072}, 'southwest': {'lat': 49.28628707010729, 'lng': -123.1196552798927}}}",,49.2877498,-123.1182265
The University of British Columbia,"Vancouver, BC V6T 1Z4, Canada","{'location': {'lat': 49.26060520000001, 'lng': -123.2459938}, 'viewport': {'northeast': {'lat': 49.28261634999999, 'lng': -123.21947235}, 'southwest': {'lat': 49.23265135, 'lng': -123.26827175}}}",,49.26060520000001,-123.2459938
Harris & Company LLP,"550 Burrard St 14th Floor, Vancouver, BC V6C 2B5, Canada","{'location': {'lat': 49.2857446, 'lng': -123.1182499}, 'viewport': {'northeast': {'lat': 49.28720617989272, 'lng': -123.1171537701073}, 'southwest': {'lat': 49.28450652010728, 'lng': -123.1198534298927}}}",,49.2857446,-123.1182499
Wendy Fuller Notary Public,"1333 Homer St, Vancouver, BC V6B 5M9, Canada","{'location': {'lat': 49.2737562, 'lng': -123.1257946}, 'viewport': {'northeast': {'lat': 49.27506707989273, 'lng': -123.1243494201073}, 'southwest': {'lat': 49.27236742010729, 'lng': -123.1270490798927}}}",,49.2737562,-123.1257946
Georgia Pacific Realty Corporation: Jen F. Kuo,"601 W Broadway #400, Vancouver, BC V5Z 4C2, Canada","{'location': {'lat': 49.2637363, 'lng': -123.1180044}, 'viewport': {'northeast': {'lat': 49.26485572989272, 'lng': -123.1167238701072}, 'southwest': {'lat': 49.26215607010728, 'lng': -123.1194235298927}}}",,49.2637363,-123.1180044
Boralex Inc.,"900 Boulevard de Maisonneuve O 24eme Étage, Montréal, QC H3A 1M5, Canada","{'location': {'lat': 45.5019469, 'lng': -73.5733886}, 'viewport': {'northeast': {'lat': 45.50334387989272, 'lng': -73.57213832010727}, 'southwest': {'lat': 45.50064422010728, 'lng': -73.5748379798927}}}",,45.5019469,-73.5733886
Whitelaw Twining Law Corporation,"200 Granville St #2400, Vancouver, BC V6C 1S4, Canada","{'location': {'lat': 49.286863, 'lng': -123.1122368}, 'viewport': {'northeast': {'lat': 49.28838197989272, 'lng': -123.1110500201073}, 'southwest': {'lat': 49.28568232010728, 'lng': -123.1137496798927}}}",,49.286863,-123.1122368
DuMoulin Black LLP,"595 Howe St 10th floor, Vancouver, BC V6C 2T5, Canada","{'location': {'lat': 49.284532, 'lng': -123.117506}, 'viewport': {'northeast': {'lat': 49.28580197989272, 'lng': -123.1161752701073}, 'southwest': {'lat': 49.28310232010728, 'lng': -123.1188749298927}}}",,49.284532,-123.117506
Owen Bird Law Corporation,"595 Burrard St, Vancouver, BC V7X 1J5, Canada","{'location': {'lat': 49.28621889999999, 'lng': -123.1197804}, 'viewport': {'northeast': {'lat': 49.28734007989272, 'lng': -123.1180749701073}, 'southwest': {'lat': 49.28464042010727, 'lng': -123.1207746298927}}}",,49.28621889999999,-123.1197804
Kornfeld LLP,"505 Burrard St #1100, Vancouver, BC V7X 1M5, Canada","{'location': {'lat': 49.28661899999999, 'lng': -123.118501}, 'viewport': {'northeast': {'lat': 49.28803487989272, 'lng': -123.1169209201073}, 'southwest': {'lat': 49.28533522010727, 'lng': -123.1196205798928}}}",,49.28661899999999,-123.118501
Gowling WLG,"550 Burrard St #2300, Vancouver, BC V6C 2B5, Canada","{'location': {'lat': 49.285805, 'lng': -123.1182359}, 'viewport': {'northeast': {'lat': 49.28723637989272, 'lng': -123.1171467701073}, 'southwest': {'lat': 49.28453672010728, 'lng': -123.1198464298927}}}",,49.285805,-123.1182359
Marilena Imports,"Vancouver, BC V5K 4Z7, Canada","{'location': {'lat': 49.2814615, 'lng': -123.0244938}, 'viewport': {'northeast': {'lat': 49.28264982989273, 'lng': -123.0229322201073}, 'southwest': {'lat': 49.27995017010728, 'lng': -123.0256318798927}}}",,49.2814615,-123.0244938
Stikeman Elliott,"666 Burrard St #1700, Vancouver, BC V6C 2X8, Canada","{'location': {'lat': 49.2850659, 'lng': -123.1191307}, 'viewport': {'northeast': {'lat': 49.28634612989273, 'lng': -123.1175114701073}, 'southwest': {'lat': 49.28364647010728, 'lng': -123.1202111298927}}}",,49.2850659,-123.1191307
Stephens & Holman,"999 W Broadway #720, Vancouver, BC V5Z 1K3, Canada","{'location': {'lat': 49.2636513, 'lng': -123.1261616}, 'viewport': {'northeast': {'lat': 49.26490777989272, 'lng': -123.1248856701072}, 'southwest': {'lat': 49.26220812010727, 'lng': -123.1275853298927}}}",,49.2636513,-123.1261616
Stephens & Holman,"1200 West 73rd Avenue Suite 500, Airport Square, Vancouver, BC V6P 6Z6, Canada","{'location': {'lat': 49.2041247, 'lng': -123.1332583}, 'viewport': {'northeast': {'lat': 49.20556122989272, 'lng': -123.1319108701073}, 'southwest': {'lat': 49.20286157010727, 'lng': -123.1346105298927}}}",,49.2041247,-123.1332583
Marine Building,"355 Burrard St, Vancouver, BC V6C 2G8, Canada","{'location': {'lat': 49.2874624, 'lng': -123.1170457}, 'viewport': {'northeast': {'lat': 49.28872722989271, 'lng': -123.1155585201073}, 'southwest': {'lat': 49.28602757010727, 'lng': -123.1182581798927}}}",,49.2874624,-123.1170457
Marin Investments Ltd,"700 W Georgia St #3010, Vancouver, BC V7Y 1B6, Canada","{'location': {'lat': 49.2827092, 'lng': -123.1188238}, 'viewport': {'northeast': {'lat': 49.28415187989273, 'lng': -123.1174674701073}, 'southwest': {'lat': 49.28145222010728, 'lng': -123.1201671298927}}}",,49.2827092,-123.1188238
M & P Mercury Sales Ltd,"7340 6th St, Burnaby, BC V3N 3L3, Canada","{'location': {'lat': 49.2259183, 'lng': -122.9360552}, 'viewport': {'northeast': {'lat': 49.22715967989272, 'lng': -122.9347080701073}, 'southwest': {'lat': 49.22446002010727, 'lng': -122.9374077298927}}}",,49.2259183,-122.9360552
Gems Grading & Appraising Inc,"Vancouver Block bldg., 736 Granville St #222, Vancouver, BC V6Z 1G3, Canada","{'location': {'lat': 49.28187699999999, 'lng': -123.1186}, 'viewport': {'northeast': {'lat': 49.28330247989272, 'lng': -123.1173672201073}, 'southwest': {'lat': 49.28060282010728, 'lng': -123.1200668798927}}}",,49.28187699999999,-123.1186
Gordon Trent Golf Course,"2160 Golf Course Rd, Stuart, VA 24171, United States","{'location': {'lat': 36.5911732, 'lng': -80.1008396}, 'viewport': {'northeast': {'lat': 36.59253612989272, 'lng': -80.09949567010727}, 'southwest': {'lat': 36.58983647010727, 'lng': -80.10219532989271}}}",,36.5911732,-80.1008396
A & A Trading Ltd,"1111 Melville St, Vancouver, BC V6E 3V6, Canada","{'location': {'lat': 49.2868232, 'lng': -123.1221176}, 'viewport': {'northeast': {'lat': 49.28814957989272, 'lng': -123.1209510701073}, 'southwest': {'lat': 49.28544992010728, 'lng': -123.1236507298927}}}",,49.2868232,-123.1221176
Browns Socialhouse Point Grey,"3651 W 10th Ave, Vancouver, BC V6R 2G2, Canada","{'location': {'lat': 49.2636445, 'lng': -123.1852562}, 'viewport': {'northeast': {'lat': 49.26491067989271, 'lng': -123.1839636701073}, 'southwest': {'lat': 49.26221102010727, 'lng': -123.1866633298927}}}",,49.2636445,-123.1852562
Mitchell Law Corporation,"11845 W Olympic Blvd #725W, Los Angeles, CA 90064, United States","{'location': {'lat': 34.0334358, 'lng': -118.4521865}, 'viewport': {'northeast': {'lat': 34.03500557989272, 'lng': -118.4506951701073}, 'southwest': {'lat': 34.03230592010728, 'lng': -118.4533948298927}}}",,34.0334358,-118.4521865
Mitchell Law Corporation,"404 Camino del Rio S Suite 603, San Diego, CA 92108, United States","{'location': {'lat': 32.76133, 'lng': -117.16212}, 'viewport': {'northeast': {'lat': 32.76259922989273, 'lng': -117.1606235201073}, 'southwest': {'lat': 32.75989957010728, 'lng': -117.1633231798927}}}",,32.76133,-117.16212
Aben Resources Ltd.,"777 Dunsmuir St Suite 1610, Vancouver, BC V7Y 1K4, Canada","{'location': {'lat': 49.2840544, 'lng': -123.1168741}, 'viewport': {'northeast': {'lat': 49.28554487989273, 'lng': -123.1157377201073}, 'southwest': {'lat': 49.28284522010728, 'lng': -123.1184373798927}}}",,49.2840544,-123.1168741
John Chao,"5455 West Blvd, Vancouver, BC V6M 3W5, Canada","{'location': {'lat': 49.2367767, 'lng': -123.1556922}, 'viewport': {'northeast': {'lat': 49.23812537989272, 'lng': -123.1542574201073}, 'southwest': {'lat': 49.23542572010728, 'lng': -123.1569570798927}}}",,49.2367767,-123.1556922
J S Cummings & Assoc,"5704 Balsam St, Vancouver, BC V6M 4B9, Canada","{'location': {'lat': 49.2343999, 'lng': -123.1612252}, 'viewport': {'northeast': {'lat': 49.23564122989273, 'lng': -123.1598798701072}, 'southwest': {'lat': 49.23294157010728, 'lng': -123.1625795298927}}}",,49.2343999,-123.1612252
Geotex Consultants Ltd,"470 Granville St, Vancouver, BC V6C 1V5, Canada","{'location': {'lat': 49.2844424, 'lng': -123.114021}, 'viewport': {'northeast': {'lat': 49.28598657989272, 'lng': -123.1129631701072}, 'southwest': {'lat': 49.28328692010728, 'lng': -123.1156628298927}}}",True,49.2844424,-123.114021
Taseko Mines Ltd.,"1040 W Georgia St, Vancouver, BC V6E 4H1, Canada","{'location': {'lat': 49.2849807, 'lng': -123.1225996}, 'viewport': {'northeast': {'lat': 49.28623642989272, 'lng': -123.1214241201073}, 'southwest': {'lat': 49.28353677010728, 'lng': -123.1241237798927}}}",,49.2849807,-123.1225996
Hanyin Education Consulting Inc,"970 Burrard St #230, Vancouver, BC V6Z 2R4, Canada","{'location': {'lat': 49.2812653, 'lng': -123.1254477}, 'viewport': {'northeast': {'lat': 49.28247107989272, 'lng': -123.1242018701073}, 'southwest': {'lat': 49.27977142010728, 'lng': -123.1269015298927}}}",,49.2812653,-123.1254477
Alexander Holburn Beaudin + Lang LLP,"700 W Georgia St #2700, Vancouver, BC V7Y 1B8, Canada","{'location': {'lat': 49.282843, 'lng': -123.1190611}, 'viewport': {'northeast': {'lat': 49.28421787989272, 'lng': -123.1175655701073}, 'southwest': {'lat': 49.28151822010727, 'lng': -123.1202652298927}}}",,49.282843,-123.1190611
MARY CLARE T. BAILLIE,"2695 Granville St #304, Vancouver, BC V6H 3H4, Canada","{'location': {'lat': 49.2618847, 'lng': -123.1390557}, 'viewport': {'northeast': {'lat': 49.26315262989272, 'lng': -123.1375910201073}, 'southwest': {'lat': 49.26045297010727, 'lng': -123.1402906798927}}}",,49.2618847,-123.1390557
Vancouver Holocaust Centre,"Vancouver, BC V6M 2V9, Canada","{'location': {'lat': 49.2336228, 'lng': -123.1269706}, 'viewport': {'northeast': {'lat': 49.23509962989272, 'lng': -123.1256172201073}, 'southwest': {'lat': 49.23239997010728, 'lng': -123.1283168798927}}}",,49.2336228,-123.1269706
Maple Leaf Insurance Services,"6305 Fraser St, Vancouver, BC V5W 3A3, Canada","{'location': {'lat': 49.2270961, 'lng': -123.0909759}, 'viewport': {'northeast': {'lat': 49.22857147989272, 'lng': -123.0895845701073}, 'southwest': {'lat': 49.22587182010728, 'lng': -123.0922842298927}}}",,49.2270961,-123.0909759
King-de Pfyffer Agencies,"Vancouver, BC V6A 4K4, Canada","{'location': {'lat': 49.2684126, 'lng': -123.0808085}, 'viewport': {'northeast': {'lat': 49.26975762989272, 'lng': -123.0795810201073}, 'southwest': {'lat': 49.26705797010728, 'lng': -123.0822806798927}}}",,49.2684126,-123.0808085
Wesgroup Properties Ltd,"8683 Kerr St, Vancouver, BC V5S 0A4, Canada","{'location': {'lat': 49.2060818, 'lng': -123.0426479}, 'viewport': {'northeast': {'lat': 49.20747607989272, 'lng': -123.0412729701072}, 'southwest': {'lat': 49.20477642010728, 'lng': -123.0439726298927}}}",,49.2060818,-123.0426479
Marco Investments Ltd,"1693 W 7th Ave, Vancouver, BC V6J 1S4, Canada","{'location': {'lat': 49.26550839999999, 'lng': -123.1427996}, 'viewport': {'northeast': {'lat': 49.26681697989272, 'lng': -123.1414512701073}, 'southwest': {'lat': 49.26411732010727, 'lng': -123.1441509298927}}}",True,49.26550839999999,-123.1427996
Tony Lau Insurance Agencies,"8218 Granville St, Vancouver, BC V6P 4Z4, Canada","{'location': {'lat': 49.2114838, 'lng': -123.1402128}, 'viewport': {'northeast': {'lat': 49.21277117989272, 'lng': -123.1388496201073}, 'southwest': {'lat': 49.21007152010728, 'lng': -123.1415492798927}}}",,49.2114838,-123.1402128
Jeff Swartz Agency,"1868 Glen Dr, Vancouver, BC V6A 4K4, Canada","{'location': {'lat': 49.2684092, 'lng': -123.0805623}, 'viewport': {'northeast': {'lat': 49.26974942989272, 'lng': -123.0794573201073}, 'southwest': {'lat': 49.26704977010728, 'lng': -123.0821569798927}}}",,49.2684092,-123.0805623
BCLC,"11900 Haney Pl, Maple Ridge, BC V2X 8R9, Canada","{'location': {'lat': 49.2185536, 'lng': -122.598295}, 'viewport': {'northeast': {'lat': 49.21989842989272, 'lng': -122.5969389701073}, 'southwest': {'lat': 49.21719877010727, 'lng': -122.5996386298928}}}",,49.2185536,-122.598295
AAIM Adjusters Ltd,"808 Nelson St, Vancouver, BC V6Z 2H2, Canada","{'location': {'lat': 49.2798452, 'lng': -123.1246517}, 'viewport': {'northeast': {'lat': 49.28131362989271, 'lng': -123.1231238701072}, 'southwest': {'lat': 49.27861397010727, 'lng': -123.1258235298927}}}",,49.2798452,-123.1246517
Square One Insurance Services,"650 W Georgia St #1410, Vancouver, BC V6B 4N8, Canada","{'location': {'lat': 49.28187399999999, 'lng': -123.117812}, 'viewport': {'northeast': {'lat': 49.28304742989272, 'lng': -123.1164750701072}, 'southwest': {'lat': 49.28034777010728, 'lng': -123.1191747298927}}}",,49.28187399999999,-123.117812
Tony Liu CPA,"912 W King Edward Ave, Vancouver, BC V5Z 2E2, Canada","{'location': {'lat': 49.2485227, 'lng': -123.125056}, 'viewport': {'northeast': {'lat': 49.25015917989272, 'lng': -123.1236925201072}, 'southwest': {'lat': 49.24745952010728, 'lng': -123.1263921798927}}}",,49.2485227,-123.125056
Bonniehon Management Ltd,"5678 Granville St, Vancouver, BC V6M 3C5, Canada","{'location': {'lat': 49.2346926, 'lng': -123.1393881}, 'viewport': {'northeast': {'lat': 49.23604482989271, 'lng': -123.1381479701073}, 'southwest': {'lat': 49.23334517010727, 'lng': -123.1408476298927}}}",,49.2346926,-123.1393881
Business Now Service Inc,"1857 W 4th Ave W, Vancouver, BC V6J 1M4, Canada","{'location': {'lat': 49.26821959999999, 'lng': -123.1470435}, 'viewport': {'northeast': {'lat': 49.26948362989272, 'lng': -123.1456852701073}, 'southwest': {'lat': 49.26678397010728, 'lng': -123.1483849298927}}}",,49.26821959999999,-123.1470435
Edwards Kenny & Bray LLP (EKB),"1040 W Georgia St, Vancouver, BC V6E 4H3, Canada","{'location': {'lat': 49.2849807, 'lng': -123.1225996}, 'viewport': {'northeast': {'lat': 49.28623642989272, 'lng': -123.1214241201073}, 'southwest': {'lat': 49.28353677010728, 'lng': -123.1241237798927}}}",,49.2849807,-123.1225996
Metroline Construction LTD.,"207 W Hastings St, Vancouver, BC V6B 1H7, Canada","{'location': {'lat': 49.2828995, 'lng': -123.1096226}, 'viewport': {'northeast': {'lat': 49.28415142989272, 'lng': -123.1083780701073}, 'southwest': {'lat': 49.28145177010728, 'lng': -123.1110777298927}}}",,49.2828995,-123.1096226
Deans Knight Capital Management Ltd,"999 W Hastings St #1500, Vancouver, BC V6C 2W2, Canada","{'location': {'lat': 49.28731330000001, 'lng': -123.1160038}, 'viewport': {'northeast': {'lat': 49.28847067989272, 'lng': -123.1148571701073}, 'southwest': {'lat': 49.28577102010728, 'lng': -123.1175568298927}}}",,49.28731330000001,-123.1160038
Sydney Feinstein Agencies Ltd,"1951 Glen Dr, Vancouver, BC V6A 4J6, Canada","{'location': {'lat': 49.26749400000001, 'lng': -123.0825408}, 'viewport': {'northeast': {'lat': 49.26892272989272, 'lng': -123.0812862201073}, 'southwest': {'lat': 49.26622307010728, 'lng': -123.0839858798927}}}",,49.26749400000001,-123.0825408
Hapag-Lloyd,"1185 W Georgia St, Vancouver, BC V6E 4E6, Canada","{'location': {'lat': 49.2871141, 'lng': -123.1247404}, 'viewport': {'northeast': {'lat': 49.28856757989272, 'lng': -123.1235070201073}, 'southwest': {'lat': 49.28586792010728, 'lng': -123.1262066798927}}}",,49.2871141,-123.1247404
SHK Law Corporation,"555 Burrard St #700, Vancouver, BC V7X 1M8, Canada","{'location': {'lat': 49.286353, 'lng': -123.1191009}, 'viewport': {'northeast': {'lat': 49.28755197989272, 'lng': -123.1175164201073}, 'southwest': {'lat': 49.28485232010728, 'lng': -123.1202160798927}}}",,49.286353,-123.1191009
Magnitude - Connectivity - Simba Technologies,"938 W 8th Ave, Vancouver, BC V5Z 1E5, Canada","{'location': {'lat': 49.2640399, 'lng': -123.1250432}, 'viewport': {'northeast': {'lat': 49.26551862989272, 'lng': -123.1236896701073}, 'southwest': {'lat': 49.26281897010728, 'lng': -123.1263893298927}}}",,49.2640399,-123.1250432
GWL Realty Advisors,"650 W Georgia St Suite 1600, Vancouver, BC V6B 4N7, Canada","{'location': {'lat': 49.2818976, 'lng': -123.1179128}, 'viewport': {'northeast': {'lat': 49.28305922989272, 'lng': -123.1164950701073}, 'southwest': {'lat': 49.28035957010728, 'lng': -123.1191947298927}}}",,49.2818976,-123.1179128
GWL Realty Advisors Inc,"13575 Commerce Pkwy, Richmond, BC V6V 2L1, Canada","{'location': {'lat': 49.174076, 'lng': -123.0708236}, 'viewport': {'northeast': {'lat': 49.17542457989272, 'lng': -123.0696543701073}, 'southwest': {'lat': 49.17272492010728, 'lng': -123.0723540298927}}}",,49.174076,-123.0708236
Mike P. Murphy,"650 W Georgia St #2020, Vancouver, BC V6B 4N7, Canada","{'location': {'lat': 49.2819177, 'lng': -123.1180514}, 'viewport': {'northeast': {'lat': 49.28306927989272, 'lng': -123.1165643701073}, 'southwest': {'lat': 49.28036962010728, 'lng': -123.1192640298927}}}",,49.2819177,-123.1180514
Affleck Hrabinsky Burgoyne LLP,"570 Granville St, Vancouver, BC V6C 3P1, Canada","{'location': {'lat': 49.2837618, 'lng': -123.1156683}, 'viewport': {'northeast': {'lat': 49.28520937989271, 'lng': -123.1144588201073}, 'southwest': {'lat': 49.28250972010727, 'lng': -123.1171584798927}}}",,49.2837618,-123.1156683
"Vivien Lee, Notary Public","777 W Broadway #900, Vancouver, BC V5Z 4J7, Canada","{'location': {'lat': 49.263485, 'lng': -123.1215336}, 'viewport': {'northeast': {'lat': 49.26476002989272, 'lng': -123.1200509201073}, 'southwest': {'lat': 49.26206037010728, 'lng': -123.1227505798927}}}",,49.263485,-123.1215336
Rafii Architects Inc,"1600 Howe St Suite 1, Vancouver, BC V6Z 2L9, Canada","{'location': {'lat': 49.2738114, 'lng': -123.1325984}, 'viewport': {'northeast': {'lat': 49.27496977989272, 'lng': -123.1311815701073}, 'southwest': {'lat': 49.27227012010727, 'lng': -123.1338812298927}}}",,49.2738114,-123.1325984
West Fraser - Corporate Offices,"858 Beatty St #501, Vancouver, BC V6B 1C1, Canada","{'location': {'lat': 49.2772551, 'lng': -123.1147454}, 'viewport': {'northeast': {'lat': 49.27856177989273, 'lng': -123.1133280201073}, 'southwest': {'lat': 49.27586212010728, 'lng': -123.1160276798927}}}",,49.2772551,-123.1147454
West Fraser,"5360 Airport Rd S, Richmond, BC V7B 1B4, Canada","{'location': {'lat': 49.18129039999999, 'lng': -123.1653652}, 'viewport': {'northeast': {'lat': 49.18249932989272, 'lng': -123.1638934201073}, 'southwest': {'lat': 49.17979967010728, 'lng': -123.1665930798927}}}",,49.18129039999999,-123.1653652
Bright Harbor Wealth Management,"3724 N Frace Ave, Tacoma, WA 98407, United States","{'location': {'lat': 47.2826287, 'lng': -122.5247567}, 'viewport': {'northeast': {'lat': 47.28396632989271, 'lng': -122.5232233701073}, 'southwest': {'lat': 47.28126667010727, 'lng': -122.5259230298928}}}",,47.2826287,-122.5247567
Mao & Co,"1338 W Broadway, Vancouver, BC V6H 1H2, Canada","{'location': {'lat': 49.2631715, 'lng': -123.1349922}, 'viewport': {'northeast': {'lat': 49.26470882989272, 'lng': -123.1334631201073}, 'southwest': {'lat': 49.26200917010728, 'lng': -123.1361627798927}}}",,49.2631715,-123.1349922
